"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-942601441051898","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/6/17","6:11 PM","41.70","0","2.00","2.50","6.93","53.13","-5.46","-1.92","0"
"O-100501510077305","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/13/17","6:22 PM","24.85","0","2.00","1.49","3.50","31.84","-3.36","-1.27","0"
"O-504701448563181","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/5/17","8:58 PM","15.30","0","2.00","0.92","2.00","20.22","-2.16","-0.92","0"
"O-100501400089137","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/2/17","12:43 PM","23.45","0","2.00","1.41","4.00","30.86","-3.18","-1.24","0"
"O-428901420515769","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/4/17","6:52 PM","41.85","0","2.00","2.51","9.27","55.63","-5.48","-2.00","0"
"O-850301584922018","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/20/17","7:08 PM","32.45","0","2.00","1.95","4.00","40.40","-4.31","-1.53","0"
"O-934701705745856","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/31/17","9:43 PM","16.70","0","2.00","1.00","0","19.70","-2.34","-0.90","0"
"O-850301584965532","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/20/17","4:06 PM","37.75","0","2.00","2.27","6.30","48.32","-4.97","-1.77","0"
"O-848401533277552","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/15/17","7:26 PM","24.55","0","2.00","1.47","4.20","32.22","-3.32","-1.28","0"
"O-047701681824554","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/30/17","6:54 PM","26.10","0","2.00","1.57","4.45","34.12","-3.51","-1.34","0"
"O-504701398501248","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/1/17","7:30 PM","19.00","0","2.00","1.14","4.86","27.00","-2.63","-1.12","0"
"O-452801464218088","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/7/17","8:32 PM","15.20","0","2.00","0.91","2.72","20.83","-2.15","-0.94","0"
"P-47395536","Oriental Express - Centreville Crest Ln","Phone Order",,"8/9/17","7:30 PM","0","0","0.00","0.00","0","0.00","-3.34","0","0"
"O-428901530591674","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/15/17","6:27 PM","36.70","0","2.00","2.20","6.14","47.04","-4.84","-1.73","0"
"O-934701675748469","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/29/17","6:02 PM","15.45","0","2.00","0.93","2.76","21.14","-2.18","-0.94","0"
"O-070901639967354","Oriental Express - Centreville Crest Ln","Cash Order",,"8/25/17","2:24 PM","15.00","0","2.00","0.90","0","20.00","-2.13","0","0"
"O-848401513276276","Oriental Express - Centreville Crest Ln","Cash Order",,"8/13/17","6:39 PM","15.20","0","2.00","0.91","0","18.11","-2.15","0","0"
"O-882601589763189","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/20/17","7:00 PM","19.00","0","2.00","1.14","4.86","27.00","-2.63","-1.12","0"
"O-443601518923559","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/13/17","4:06 PM","41.60","0","2.00","2.50","4.61","50.71","-5.45","-1.85","0"
"O-850301594968643","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/21/17","12:54 PM","15.50","0","2.00","0.93","1.84","20.27","-2.19","-0.92","0"
"O-428901530599448","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/15/17","6:49 PM","15.60","0","2.00","0.94","2.78","21.32","-2.20","-0.95","0"
"O-398601417777058","Oriental Express - Centreville Crest Ln","Adjustment of O-398601417777058","This addtional charge is due to the special instructions.","8/3/17","7:18 PM","0","0","0.00","0.00","0","2.12","0","0","0"
"O-398601447771145","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/6/17","5:20 PM","36.65","0","2.00","2.20","4.09","44.94","-4.83","-1.67","0"
"O-306301612597173","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/23/17","7:26 PM","20.50","0","2.00","1.23","4.75","28.48","-2.81","-1.17","0"
"O-452801404251431","Oriental Express - Centreville Crest Ln","Adjustment of O-452801404251431","This addtional charge is due to the special instructions.","8/2/17","5:30 PM","0","0","0.00","0.00","0","0.53","0","0","0"
"O-850301614942679","Oriental Express - Centreville Crest Ln","Cash Order",,"8/22/17","9:05 PM","32.85","0","2.00","1.97","0","36.82","-4.36","0","0"
"O-077001652733834","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/26/17","8:30 PM","21.75","0","2.00","1.31","3.94","29.00","-2.97","-1.18","0"
"O-443601538962737","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/15/17","6:34 PM","16.70","0","2.00","1.00","3.94","23.64","-2.34","-1.02","0"
"P-47780799","Oriental Express - Centreville Crest Ln","Phone Order",,"8/27/17","2:40 PM","0","0","0.00","0.00","0","0.00","-3.19","0","0"
"O-452801404201905","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/2/17","7:35 PM","21.40","0","2.00","1.28","4.94","29.62","-2.93","-1.20","0"
"O-756101680828288","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/30/17","6:49 PM","24.25","0","2.00","1.46","4.16","31.87","-3.28","-1.27","0"
"O-100501390085008","Oriental Express - Centreville Crest Ln","Cash Order",,"8/1/17","12:23 PM","16.20","0","2.00","0.97","0","19.17","-2.28","0","0"
"O-942601461096933","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/8/17","5:14 PM","32.10","0","2.00","1.93","5.40","41.43","-4.26","-1.56","0"
"O-355101459452927","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/7/17","4:47 PM","21.70","0","2.00","1.30","5.00","30.00","-2.96","-1.21","0"
"O-504701458516806","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/7/17","4:02 PM","16.30","0","2.00","0.98","1.93","21.21","-2.29","-0.95","0"
"O-070901579916940","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/19/17","7:42 PM","18.50","0","2.00","1.11","3.24","24.85","-2.56","-1.06","0"
"O-100501490079194","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/11/17","4:47 PM","24.45","0","2.00","1.47","2.08","30.00","-3.31","-1.21","0"
"O-504701478511887","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/9/17","6:19 PM","15.20","0","2.00","0.91","2.72","20.83","-2.15","-0.94","0"
"O-010601625794029","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/24/17","5:12 PM","24.25","0","2.00","1.46","4.16","31.87","-3.28","-1.27","0"
"O-848401533269510","Oriental Express - Centreville Crest Ln","Cash Order",,"8/15/17","1:02 PM","15.50","0","2.00","0.93","0","21.19","-2.19","0","0"
"O-850301604944476","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/21/17","8:11 PM","28.15","0","2.00","1.69","3.50","35.34","-3.77","-1.38","0"
"O-428901410596546","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/3/17","6:29 PM","48.30","0","2.00","2.90","7.98","61.18","-6.29","-2.17","0"
"O-100501550025716","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/16/17","8:06 PM","21.65","0","2.00","1.30","3.74","28.69","-2.96","-1.18","0"
"O-942601421053510","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/4/17","6:31 PM","28.15","0","2.00","1.69","4.00","35.84","-3.77","-1.39","0"
"O-355101469457560","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/8/17","5:26 PM","37.15","0","2.00","2.23","6.21","47.59","-4.89","-1.75","0"
"O-466201700297385","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/31/17","9:10 PM","19.50","0","2.00","1.17","2.27","24.94","-2.69","-1.06","0"
"O-818501562174851","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/17/17","8:18 PM","10.25","0","0.00","0.62","1.63","12.50","-1.28","-0.68","0"
"O-398601507710856","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/11/17","10:32 PM","31.80","0","2.00","1.91","3.57","39.28","-4.23","-1.50","0"
"O-854101547315123","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/16/17","11:08 AM","15.50","0","2.00","0.93","2.50","20.93","-2.19","-0.94","0"
"O-818501652159884","Oriental Express - Centreville Crest Ln","Cash Order",,"8/27/17","12:36 PM","17.00","0","2.00","1.02","0","20.02","-2.38","0","0"
"O-942601541098202","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/16/17","2:17 PM","41.25","0","2.00","2.48","3.57","49.30","-5.41","-1.80","0"
"O-355101479448981","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/8/17","9:18 PM","20.85","0","2.00","1.25","4.82","28.92","-2.86","-1.18","0"
"O-452801404217432","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/2/17","11:31 AM","16.20","0","2.00","0.97","2.88","22.05","-2.28","-0.97","0"
"O-848401473279631","Oriental Express - Centreville Crest Ln","Cash Order",,"8/9/17","7:14 PM","21.60","0","2.00","1.30","0","24.90","-2.95","0","0"
"O-504701458507285","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/7/17","7:58 PM","15.95","0","2.00","0.96","3.78","22.69","-2.24","-0.99","0"
"O-100501430078385","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/5/17","4:50 PM","24.20","0","2.00","1.45","4.15","31.80","-3.28","-1.27","0"
"P-47831995","Oriental Express - Centreville Crest Ln","Phone Order",,"8/29/17","7:25 PM","0","0","0.00","0.00","0","0.00","-3.17","0","0"
"O-398601457759239","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/7/17","5:37 PM","28.30","0","2.00","1.70","0","32.00","-3.79","-1.28","0"
"O-100501420021522","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/3/17","9:13 PM","15.45","0","2.00","0.93","3.68","22.06","-2.18","-0.97","0"
"O-077001572786205","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/19/17","6:26 PM","57.50","0","2.00","3.45","10.50","73.45","-7.44","-2.54","0"
"O-443601458931663","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/7/17","11:11 AM","16.20","0","2.00","0.97","2.88","22.05","-2.28","-0.97","0"
"P-47867618","Oriental Express - Centreville Crest Ln","Phone Order",,"8/31/17","3:40 PM","0","0","0.00","0.00","0","0.00","-3.12","0","0"
"O-100501480088864","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/10/17","1:16 PM","25.60","0","2.00","1.54","2.91","32.05","-3.45","-1.28","0"
"O-818501612176257","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/22/17","8:02 PM","17.20","0","2.00","1.03","3.03","23.26","-2.40","-1.01","0"
"O-452801514252768","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/13/17","5:38 PM","19.60","0","2.00","1.18","3.00","25.78","-2.70","-1.09","0"
"O-077001552731964","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/17/17","3:40 PM","18.70","0","2.00","1.12","3.27","25.09","-2.59","-1.07","0"
"O-882601659769619","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/27/17","5:51 PM","14.95","0","2.00","0.90","2.68","20.53","-2.12","-0.93","0"
"O-848401483289187","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/9/17","8:36 PM","20.85","0","2.00","1.25","3.62","27.72","-2.86","-1.15","0"
"O-906401585246400","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/19/17","8:20 PM","25.45","0","2.00","1.53","2.90","31.88","-3.43","-1.27","0"
"O-162901704504039","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/31/17","8:30 PM","25.65","0","2.00","1.54","3.81","33.00","-3.46","-1.31","0"
"O-882601669710114","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/27/17","8:59 PM","15.20","0","2.00","0.91","2.72","20.83","-2.15","-0.94","0"
"O-070901669910450","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/28/17","6:31 PM","15.60","0","2.00","0.94","2.78","21.32","-2.20","-0.95","0"
"O-070901669914620","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/28/17","7:05 PM","31.60","0","2.00","1.90","3.00","38.50","-4.20","-1.47","0"
"O-942601511088876","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/12/17","8:37 PM","17.60","0","2.00","1.06","3.34","24.00","-2.45","-1.03","0"
"O-504701418512224","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/3/17","1:21 PM","16.15","0","2.00","0.97","2.87","21.99","-2.27","-0.97","0"
"O-355101539457222","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/15/17","5:23 PM","35.55","0","2.00","2.13","5.95","45.63","-4.69","-1.69","0"
"O-882601629710663","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/23/17","9:18 PM","20.20","0","2.00","1.21","5.00","28.41","-2.78","-1.17","0"
"O-306301672531528","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/29/17","11:46 AM","20.25","0","2.00","1.22","4.69","28.16","-2.78","-1.16","0"
"O-355101529450632","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/14/17","3:47 PM","16.80","0","2.00","1.01","1.98","21.79","-2.35","-0.96","0"
"O-850301564947613","Oriental Express - Centreville Crest Ln","Prepaid Order",,"8/17/17","8:49 PM","20.60","0","2.00","1.24","3.16","27.00","-2.83","-1.12","0"
