"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-196802378483079","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/7/17","4:09 PM","33.60","0","2.00","2.02","7.52","45.14","-4.45","-1.68","0"
"O-971102482113762","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/18/17","4:26 PM","29.35","0","2.00","1.76","6.89","40.00","-3.92","-1.52","0"
"P-49714023","Oriental Express - Centreville Crest Ln","Phone Order",,"11/4/17","5:55 PM","0","0","0.00","0.00","0","0.00","-3.34","0","0"
"O-009502490073229","Oriental Express - Centreville Crest Ln","Cash Order",,"11/19/17","2:45 PM","24.45","0","2.00","1.47","0","27.92","-3.31","0","0"
"O-164302505462802","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/20/17","12:22 PM","18.50","0","2.00","1.11","3.39","25.00","-2.56","-1.06","0"
"O-395802352009105","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/17","2:44 PM","18.45","0","2.00","1.11","0","21.56","-2.56","-0.96","0"
"O-662102524067644","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/21/17","7:12 PM","15.20","0","2.00","0.91","2.72","20.83","-2.15","-0.94","0"
"O-395802342022129","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/3/17","9:25 PM","24.20","0","2.00","1.45","2.50","30.15","-3.28","-1.22","0"
"O-394302576943095","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/27/17","5:45 PM","20.15","0","2.00","1.21","3.50","26.86","-2.77","-1.12","0"
"P-50177388","Oriental Express - Centreville Crest Ln","Phone Order",,"11/17/17","7:55 PM","0","0","0.00","0.00","0","0.00","-3.51","0","0"
"O-394302566917280","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/26/17","2:21 PM","15.20","0","2.00","0.91","0","18.11","-2.15","-0.85","0"
"O-668202619801627","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/30/17","7:42 PM","25.30","0","2.00","1.52","5.76","34.58","-3.41","-1.35","0"
"O-662102524065625","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/21/17","8:41 PM","16.30","0","2.00","0.98","5.72","25.00","-2.29","-1.06","0"
"O-144802391970472","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/9/17","6:05 PM","20.95","0","2.00","1.26","3.63","27.84","-2.87","-1.15","0"
"O-006402452969582","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/15/17","2:56 PM","32.45","0","2.00","1.95","5.46","41.86","-4.31","-1.58","0"
