ID,Restaurant,Type,Description,Date,Time,Subtotal,Service,Delivery,Tax,Tip,Restaurant Total,Commission,Processing Fee,Withheld Tax
O-333103128790457,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/20/18,8:02 PM,18,0,2,1.08,3.16,24.24,-2.5,-1.04,0
O-200603128863893,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/21/18,6:30 PM,26.25,0,2,1.58,5,34.83,-3.53,-1.36,0
O-552203089979307,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/16/18,7:16 PM,27,0,2,1.62,3.38,34,-3.63,-1.34,0
O-668202939806245,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/2/18,12:44 PM,16.2,0,2,0.97,2.88,22.05,-2.28,-0.97,0
O-112902992864786,Oriental Express - Centreville Crest Ln,Cash Order,,1/7/18,8:24 PM,41.4,0,2,2.48,0,45.88,-5.43,0,0
O-668203119802427,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/19/18,7:13 PM,18.7,0,2,1.12,4.36,26.18,-2.59,-1.1,0
O-767703081214306,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/17/18,6:05 PM,16.45,0,2,0.99,2.92,22.36,-2.31,-0.98,0
O-200603118806884,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/19/18,8:10 PM,23.4,0,2,1.4,5.36,32.16,-3.18,-1.28,0
O-297502991538696,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/7/18,7:01 PM,24.45,0,2,1.47,2.79,30.71,-3.31,-1.24,0
O-668203099824923,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/18/18,6:47 PM,42.5,0,2,2.55,0,47.05,-5.56,-1.74,0
O-767702951221250,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/3/18,8:27 PM,19.7,0,2,1.18,4,26.88,-2.71,-1.12,0
O-668203049822643,Oriental Express - Centreville Crest Ln,Prepaid Order,,1/13/18,3:26 PM,24.2,0,2,1.45,5.53,33.18,-3.28,-1.31,0
O-093003052962143,Oriental Express - Centreville Crest Ln,Cash Order,,1/14/18,6:48 PM,25.15,0,2,1.51,0,28.66,-3.39,0,0
