"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-606406408464885","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/15/18","6:24 PM","36.90","0","2.00","2.21","6.16","47.27","-5.84","-1.74","0"
"O-443706265564886","Oriental Express - Centreville Crest Ln","Adjustment of O-443706265564886","Change of plans. 
 Refund paid by Restaurant.","12/1/18","7:21 PM","0","0","0.00","0.00","0","-15.16","1.88","0.76","0"
"O-998206262089884","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/1/18","4:31 PM","19.50","0","2.00","1.17","4.33","27.00","-3.23","-1.12","0"
"O-960506322522942","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/7/18","5:41 PM","13.55","0","0.00","0.81","0","14.36","-2.03","-0.74","0"
"O-273706408183471","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/14/18","7:28 PM","36.30","0","2.00","2.18","6.07","46.55","-5.75","-1.72","0"
"O-984806404138223","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/14/18","8:20 PM","20.60","0","2.00","1.24","3.58","27.42","-3.39","-1.14","0"
"O-784206414282994","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/16/18","2:23 PM","19.85","0","2.00","1.19","3.46","26.50","-3.28","-1.11","0"
"O-260206309473612","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/5/18","5:32 PM","30.20","0","2.00","1.81","6.80","40.81","-4.83","-1.54","0"
"O-026606355846862","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/10/18","4:51 PM","16.80","0","0.00","1.01","0","17.81","-2.52","-0.84","0"
"O-623006532902509","Oriental Express - Centreville Crest Ln","Cash Order",,"12/28/18","6:42 PM","15.55","0","2.00","0.93","0","22.18","-2.63","0","0"
"O-451606403419886","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/14/18","7:35 PM","13.05","0","2.00","0.78","2.37","18.20","-2.26","-0.86","0"
"O-368306315279780","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/6/18","6:48 PM","24.10","0","2.00","1.45","4.13","31.68","-3.92","-1.27","0"
"O-380306551061317","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/29/18","9:29 PM","33.30","0","2.00","2.00","5.59","42.89","-5.30","-1.61","0"
"O-049006415567500","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/16/18","2:48 PM","21.60","0","2.00","1.30","2.49","27.39","-3.54","-1.14","0"
"O-020606405527407","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/15/18","1:00 PM","43.80","0","2.00","2.63","9.69","58.12","-6.87","-2.07","0"
"O-404106459931160","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/19/18","8:51 PM","18.55","0","2.00","1.11","3.00","24.66","-3.08","-1.05","0"
"O-228706428230752","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/17/18","5:22 PM","39.40","0","2.00","2.36","6.56","50.32","-6.21","-1.83","0"
"O-340506475007851","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/22/18","5:05 PM","20.80","0","2.00","1.25","3.61","27.66","-3.42","-1.14","0"
"O-858606578033400","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/31/18","7:11 PM","46.90","0","2.00","2.81","7.75","59.46","-7.34","-2.11","0"
"O-216306341614301","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/9/18","5:54 PM","35.90","0","2.00","2.15","5.00","45.05","-5.69","-1.67","0"
"O-409606271468305","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/2/18","6:46 PM","38.15","0","2.00","2.29","6.37","48.81","-6.02","-1.79","0"
"O-777606567167498","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/31/18","5:08 PM","26.10","0","2.00","1.57","5.93","35.60","-4.22","-1.39","0"
"O-260206319474155","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/6/18","6:35 PM","21.10","0","2.00","1.27","4.87","29.24","-3.47","-1.19","0"
"O-796606324353572","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/7/18","6:24 PM","18.55","0","2.00","1.11","4.33","25.99","-3.08","-1.09","0"
"O-241906529671225","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/26/18","7:19 PM","16.00","0","2.00","0.96","3.79","22.75","-2.70","-0.99","0"
"O-049806490164220","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/24/18","4:19 PM","41.75","0","2.00","2.51","4.86","51.12","-6.56","-1.86","0"
"O-725806544250199","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/29/18","6:11 PM","45.30","0","2.00","2.72","10.00","60.02","-7.10","-2.13","0"
"O-020606415580718","Oriental Express - Centreville Crest Ln","Cash Order",,"12/15/18","8:21 PM","16.10","0","0.00","0.97","0","17.07","-2.42","0","0"
"O-797906324270523","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/7/18","6:48 PM","15.80","0","2.00","0.95","2.81","21.56","-2.67","-0.96","0"
"O-167206440900881","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/19/18","5:02 PM","56.40","0","2.00","3.38","9.27","71.05","-8.76","-2.47","0"
"O-762606416920570","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/15/18","9:53 PM","34.70","0","2.00","2.08","3.88","42.66","-5.51","-1.60","0"
"O-998206282079201","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/3/18","12:02 PM","16.15","0","2.00","0.97","3.82","22.94","-2.72","-1.00","0"
"O-476006455783933","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/20/18","1:54 PM","17.40","0","2.00","1.04","0","20.44","-2.91","-0.92","0"
"O-405406354257333","Oriental Express - Centreville Crest Ln","Prepaid Order",,"12/10/18","6:06 PM","19.40","0","2.00","1.16","2.26","24.82","-3.21","-1.06","0"
