"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-818709901605797","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/29/19","11:22 PM","16.20","0","2.00","0.97","1.92","21.09","-2.73","-0.94","0"
"O-021109694686405","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/8/19","10:24 PM","21.30","0","0.00","1.28","2.26","24.84","-3.20","-1.06","0"
"O-824109663651725","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","7:55 PM","25.45","0","2.00","1.53","4.00","32.98","-4.12","-1.31","0"
"O-510009754697004","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/15/19","6:15 PM","32.10","0","2.00","1.93","0","36.03","-5.12","-1.40","0"
"O-385609747194117","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/13/19","9:04 PM","27.95","0","2.00","1.68","4.74","36.37","-4.49","-1.41","0"
"O-657609914490042","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/30/19","10:00 PM","20.85","0","2.00","1.25","5.00","29.10","-3.43","-1.19","0"
"O-252509901675870","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/30/19","1:51 PM","18.95","0","2.00","1.14","3.31","25.40","-3.14","-1.07","0"
"O-062309696507867","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/9/19","12:53 PM","67.65","0","2.00","4.06","11.05","84.76","-10.45","-2.89","0"
"O-935409776576308","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/17/19","4:29 PM","20.70","0","2.00","1.24","4.79","28.73","-3.41","-1.18","0"
"O-294309839332179","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/23/19","6:13 PM","25.40","0","2.00","1.52","4.33","33.25","-4.11","-1.31","0"
"O-541009626009003","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/2/19","7:37 PM","32.25","0","2.00","1.94","3.62","39.81","-5.14","-1.51","0"
"O-742909652476857","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/5/19","4:47 PM","17.00","0","2.00","1.02","3.00","23.02","-2.85","-1.00","0"
"O-618509851088822","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/25/19","7:22 PM","37.35","0","2.00","2.24","4.16","45.75","-5.90","-1.70","0"
"O-965809705519005","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/10/19","7:41 PM","27.90","0","2.00","1.67","4.74","36.31","-4.49","-1.41","0"
"O-921809711377975","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/11/19","5:38 PM","19.25","0","2.00","1.16","4.48","26.89","-3.19","-1.12","0"
"O-984109846126758","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/24/19","5:29 PM","21.00","0","2.00","1.26","3.64","27.90","-3.45","-1.15","0"
"O-310709710380124","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/11/19","4:38 PM","41.75","0","2.00","2.51","6.94","53.20","-6.56","-1.92","0"
"O-487209839747214","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/23/19","5:48 PM","33.55","0","2.00","2.01","7.51","45.07","-5.33","-1.67","0"
"O-472209770125194","Oriental Express - Centreville Crest Ln","Prepaid Order",,"11/17/19","7:16 PM","17.00","0","2.00","1.02","2.00","22.02","-2.85","-0.97","0"
