ID,Restaurant,Type,Description,Date,Time,Subtotal,Service,Delivery,Tax,Tip,Restaurant Total,Commission,Processing Fee,Withheld Tax
O-027207055448664,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/18/19,1:21 PM,30.4,0,2,1.82,6.84,41.06,-4.86,-1.55,0
O-569907006809390,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/13/19,4:58 PM,29.25,0,2,1.76,4.95,37.96,-4.69,-1.46,0
O-785107098816564,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/21/19,8:13 PM,36.45,0,2,2.19,4.45,45.09,-5.77,-1.68,0
O-027207145444377,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/27/19,11:55 AM,15.1,0,2,0.91,2.8,20.81,-2.57,-0.93,0
P-69172192,Oriental Express - Centreville Crest Ln,Phone Order,,2/14/19,7:10 PM,0,0,0,0,0,0,-3.94,0,0
O-260007093201596,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/22/19,1:00 PM,19.3,0,2,1.16,4.49,26.95,-3.2,-1.12,0
O-345507114848194,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/24/19,2:55 PM,17.6,0,2,1.06,2,22.66,-2.94,-0.99,0
O-548807116437814,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/23/19,8:57 PM,15.25,0,2,0.92,2.73,20.9,-2.59,-0.94,0
O-283806913254110,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/3/19,7:21 PM,26.15,0,2,1.57,4.46,34.18,-4.22,-1.34,0
O-763907010816100,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/13/19,7:21 PM,35.15,0,2,2.11,3.79,43.05,-5.57,-1.61,0
O-548806956499432,Oriental Express - Centreville Crest Ln,,,2/8/19,6:24 PM,31.65,0,2,1.9,5.33,40.88,-5.05,-1.55,0
O-345507074845665,Oriental Express - Centreville Crest Ln,,,2/20/19,2:35 PM,22.4,0,2,1.34,3.86,29.6,-3.66,-1.2,0
O-511406947494793,Oriental Express - Centreville Crest Ln,,,2/7/19,12:22 PM,15.55,0,2,0.93,3.7,22.18,-2.63,-0.98,0
O-706206950762685,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/7/19,7:20 PM,61.5,0,2,3.69,13.44,80.63,-9.53,-2.76,0
O-511407017491609,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/13/19,8:04 PM,17.2,0,2,1.03,4.05,24.28,-2.88,-1.04,0
O-548807046499169,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/17/19,5:40 PM,19,0,2,1.14,3.32,25.46,-3.15,-1.08,0
O-959407086389337,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/20/19,8:05 PM,16.9,0,2,1.01,3.98,23.89,-2.84,-1.03,0
O-696007092768878,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/22/19,3:23 PM,24.4,0,2,1.46,4.18,32.04,-3.96,-1.28,0
O-260007163243639,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/28/19,8:13 PM,25.45,0,2,1.53,4.35,33.33,-4.12,-1.32,0
O-992206899657765,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/2/19,6:21 PM,15.6,0,2,0.94,1,19.54,-2.64,-0.9,0
O-083406906216470,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/3/19,12:47 PM,21.8,0,2,1.31,5.02,30.13,-3.57,-1.22,0
O-696007032761145,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,3:58 PM,18.7,0,2,1.12,3.11,24.93,-3.11,-1.06,0
O-706207140770902,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/27/19,5:45 PM,32.15,0,2,1.93,5.41,41.49,-5.12,-1.57,0
O-893907002915699,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/13/19,6:56 PM,15.2,0,2,0.91,3.62,21.73,-2.58,-0.96,0
O-548806986447945,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/11/19,5:33 PM,35.9,0,2,2.15,8.01,48.06,-5.69,-1.77,0
O-959407166387666,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/28/19,8:39 PM,48.6,0,2,2.92,8.02,61.54,-7.59,-2.18,0
O-763906950863371,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/8/19,1:38 PM,20.65,0,2,1.24,3.58,27.47,-3.4,-1.14,0
O-033907162815923,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/28/19,8:33 PM,18.8,0,2,1.13,3.28,25.21,-3.12,-1.07,0
O-511407007499908,Oriental Express - Centreville Crest Ln,,,2/12/19,9:36 PM,28.55,0,2,1.71,4.84,37.1,-4.58,-1.43,0
O-755707129874248,Oriental Express - Centreville Crest Ln,,,2/25/19,12:28 PM,17.7,0,2,1.06,3.11,23.87,-2.96,-1.03,0
O-345506954848221,Oriental Express - Centreville Crest Ln,,,2/8/19,5:05 PM,72.5,0,2,4.35,10,88.85,-11.18,-3.01,0
O-569907046819130,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,9:01 PM,28.75,0,2,1.73,4.87,37.35,-4.61,-1.44,0
O-755707079878647,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/20/19,5:29 PM,28.4,0,2,1.7,4,36.1,-4.56,-1.4,0
O-992206899655944,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/2/19,5:54 PM,33.45,0,2,2.01,3.75,41.21,-5.32,-1.56,0
O-763907050864523,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/18/19,12:39 PM,15,0,2,0.9,3.58,21.48,-2.55,-0.96,0
O-563907142824677,Oriental Express - Centreville Crest Ln,Cash Order,,2/27/19,2:57 PM,15.8,0,2,0.95,0,18.75,-2.67,0,0
O-998707075444870,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/20/19,11:00 AM,39.1,0,2,2.35,4,47.45,-6.17,-1.75,0
O-875907043641338,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,9:04 PM,18.1,0,2,1.09,4.24,25.43,-3.02,-1.08,0
O-755707109879981,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/23/19,1:16 PM,18.8,0,2,1.13,3.29,25.22,-3.12,-1.07,0
O-828706908452718,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/2/19,9:16 PM,30.9,0,2,1.85,0,34.75,-4.94,-1.36,0
O-083406896254239,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/2/19,6:33 PM,15.4,0,2,0.92,4.58,22.9,-2.61,-1,0
O-706207050767460,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/17/19,7:10 PM,16.05,0,2,0.96,1.9,20.91,-2.71,-0.94,0
O-027207105441025,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/23/19,2:03 PM,25.3,0,2,1.52,5.76,34.58,-4.1,-1.35,0
O-696007062768920,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/19/19,5:26 PM,25.3,0,2,1.52,5.76,34.58,-4.1,-1.35,0
O-823607121167753,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/24/19,9:21 PM,27.85,0,2,1.67,3.15,34.67,-4.48,-1.36,0
O-027207025438840,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/14/19,7:39 PM,36.2,0,2,2.17,6.06,46.43,-5.73,-1.72,0
O-260006983246489,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,9:10 PM,23.55,0,2,1.41,8.09,35.05,-3.83,-1.37,0
O-087406929890413,Oriental Express - Centreville Crest Ln,Adjustment of O-087406929890413,This additional charge is a tip added to order by customer.,2/5/19,5:08 PM,0,0,0,0,0,5.3,0,0,0
O-260006973208985,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,11:47 AM,44.35,0,2,2.66,7.35,56.36,-6.95,-2.02,0
O-763907100817871,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/22/19,10:22 PM,28.6,0,2,1.72,4.85,37.17,-4.59,-1.43,0
O-689006901493718,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/3/19,5:31 PM,16.5,0,2,0.99,2.92,22.41,-2.78,-0.98,0
O-828706908437516,Oriental Express - Centreville Crest Ln,Cash Order,,2/3/19,3:55 PM,15.8,0,2,0.95,0,18.75,-2.67,0,0
O-755706959892087,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/7/19,8:05 PM,15.4,0,2,0.92,3.66,21.98,-2.61,-0.97,0
O-785107118803309,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/24/19,11:42 AM,18.55,0,2,1.11,3.25,24.91,-3.08,-1.06,0
O-763907020810737,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/14/19,7:41 PM,30.2,0,2,1.81,5.1,39.11,-4.83,-1.49,0
O-083406896203434,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/1/19,7:23 PM,17.5,0,2,1.05,4.11,24.66,-2.93,-1.05,0
O-563906992868860,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/11/19,7:17 PM,28.3,0,0,1.7,6,36,-4.25,-1.4,0
O-959407046355032,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/17/19,12:28 PM,16.2,0,2,0.97,2.88,22.05,-2.73,-0.97,0
O-696007042706606,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,8:22 PM,15.7,0,2,0.94,4,22.64,-2.66,-0.99,0
O-555506938406668,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/5/19,7:12 PM,17.3,0,2,1.04,4.66,25,-2.9,-1.06,0
O-233307061724549,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/19/19,6:15 PM,28.9,0,2,1.73,4.89,37.52,-4.64,-1.44,0
O-260007123246952,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/24/19,9:17 PM,19.6,0,2,1.18,3,25.78,-3.24,-1.09,0
O-706207090761953,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/21/19,7:40 PM,26.55,0,2,1.59,6.03,36.17,-4.28,-1.4,0
O-823607061141546,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/19/19,6:45 PM,15.15,0,2,0.91,2.71,20.77,-2.57,-0.93,0
O-440307000294595,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/12/19,7:03 PM,29.95,0,2,1.8,5.06,38.81,-4.79,-1.48,0
O-345506964832220,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/9/19,5:58 PM,33.05,0,2,1.98,0,37.03,-5.26,-1.43,0
O-327407007035841,Oriental Express - Centreville Crest Ln,Cash Order,,2/13/19,12:13 PM,15.2,0,2,0.91,0,18.11,-2.58,0,0
O-569907126800853,Oriental Express - Centreville Crest Ln,Cash Order,,2/25/19,1:39 PM,17.6,0,2,1.06,0,20.66,-2.94,0,0
O-440307080239125,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/21/19,5:51 PM,39.1,0,2,2.35,3.55,47,-6.17,-1.73,0
O-470206881473172,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/1/19,6:19 PM,22.35,0,2,1.34,3.85,29.54,-3.65,-1.2,0
O-875906943642150,Oriental Express - Centreville Crest Ln,Cash Order,,2/7/19,5:28 PM,23.6,0,2,1.42,0,27.02,-3.84,0,0
O-959407076354520,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/20/19,6:09 PM,18.7,0,2,1.12,3.11,24.93,-3.11,-1.06,0
O-027207035448169,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,11:41 AM,15.7,0,2,0.94,3.73,22.37,-2.66,-0.98,0
O-027207055407014,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/18/19,6:40 PM,16.45,0,2,0.99,1.94,21.38,-2.77,-0.95,0
O-260007063201921,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/19/19,3:16 PM,53.65,0,2,3.22,6.13,65,-8.35,-2.28,0
O-270506917765828,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/3/19,8:41 PM,15.6,0,2,0.94,1.85,20.39,-2.64,-0.92,0
O-746106890932448,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/1/19,8:12 PM,23.15,0,2,1.39,3.98,30.52,-3.77,-1.23,0
O-755707039876673,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,4:35 PM,22.5,0,2,1.35,5.17,31.02,-3.68,-1.25,0
O-563907072860491,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/19/19,7:27 PM,32.45,0,2,1.95,8,44.4,-5.17,-1.65,0
P-69179857,Oriental Express - Centreville Crest Ln,Phone Order,,2/14/19,7:45 PM,0,0,0,0,0,0,-3.94,0,0
O-696006962763093,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/9/19,11:21 AM,16.65,0,2,1,2.95,22.6,-2.8,-0.99,0
O-875907043617329,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/17/19,3:44 PM,26.45,0,2,1.59,4.51,34.55,-4.27,-1.35,0
O-470206921444201,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/4/19,9:30 PM,22.7,0,2,1.36,2.61,28.67,-3.71,-1.17,0
P-68970857,Oriental Express - Centreville Crest Ln,Phone Order,,2/11/19,7:30 PM,0,0,0,0,0,0,-3.87,0,0
P-69034376,Oriental Express - Centreville Crest Ln,Phone Order,,2/12/19,7:50 PM,0,0,0,0,0,0,-3.87,0,0
O-027207025407136,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/15/19,6:11 PM,16.7,0,2,1,2.96,22.66,-2.81,-0.99,0
O-569907126805973,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/25/19,6:34 PM,18.25,0,2,1.1,3.2,24.55,-3.04,-1.05,0
O-992206889682502,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/1/19,12:15 PM,22,0,2,1.32,5.06,30.38,-3.6,-1.23,0
O-969006977049012,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,12:45 PM,20.55,0,2,1.23,3,26.78,-3.38,-1.12,0
O-696006962784302,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/9/19,4:39 PM,27.8,0,2,1.67,8,39.47,-4.47,-1.5,0
O-548807046447597,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/17/19,2:33 PM,34.45,0,2,2.07,8,46.52,-5.47,-1.72,0
O-260006993203759,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/12/19,3:11 PM,36.1,0,2,2.17,6.04,46.31,-5.72,-1.71,0
O-696007002769916,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/13/19,6:05 PM,15.55,0,2,0.93,3.7,22.18,-2.63,-0.98,0
O-978607048258484,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,9:37 PM,22.05,0,2,1.32,3.8,29.17,-3.61,-1.19,0
O-755707029894529,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/14/19,7:25 PM,21.5,0,2,1.29,5.21,30,-3.53,-1.22,0
O-706207100760142,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/22/19,10:35 PM,16,0,2,0.96,0,18.96,-2.7,-0.88,0
O-511407107493093,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/22/19,7:22 PM,26.95,0,2,1.62,4.59,35.16,-4.34,-1.37,0
O-706207120779701,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/25/19,6:12 PM,31.1,0,2,1.87,8,42.97,-4.97,-1.61,0
O-083406906210563,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/3/19,1:13 PM,15.55,0,2,0.93,5.54,24.02,-2.63,-1.03,0
O-706206990760446,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/12/19,11:14 AM,22.85,0,2,1.37,3.93,30.15,-3.73,-1.22,0
O-027207015446686,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/14/19,6:08 PM,28.8,0,2,1.73,6.51,39.04,-4.62,-1.49,0
O-555506948403978,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/6/19,8:00 PM,20.6,0,2,1.24,4.77,28.61,-3.39,-1.17,0
O-959406956383451,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/7/19,9:42 PM,36.6,0,2,2.2,6.12,46.92,-5.79,-1.73,0
O-563907112824324,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/24/19,1:16 PM,36.55,0,2,2.19,6.11,46.85,-5.78,-1.73,0
O-785107068800300,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/19/19,6:04 PM,26.5,0,2,1.59,5,35.09,-4.28,-1.37,0
O-440307130291705,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/26/19,12:46 PM,18.3,0,2,1.1,3.21,24.61,-3.05,-1.05,0
O-511407137482596,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/26/19,6:18 PM,20.3,0,2,1.22,2.35,25.87,-3.35,-1.09,0
O-087406929898962,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/5/19,5:26 PM,20.4,0,2,1.22,3,26.62,-3.36,-1.11,0
O-260007043248504,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,7:18 PM,23.6,0,2,1.42,2.7,29.72,-3.84,-1.21,0
O-763907120862160,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/25/19,1:57 PM,18.35,0,2,1.1,3.22,24.67,-3.05,-1.05,0
O-842506884788805,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/1/19,6:43 PM,56.95,0,2,3.42,9.35,71.72,-8.84,-2.49,0
O-696007102780457,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/23/19,6:14 PM,18.25,0,2,1.1,4.27,25.62,-3.04,-1.08,0
O-763907110866648,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/24/19,11:37 AM,16.15,0,2,0.97,2.87,21.99,-2.72,-0.97,0
O-931707014218032,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/14/19,6:29 PM,16.8,0,2,1.01,3.96,23.77,-2.82,-1.02,0
O-823607131143515,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/26/19,6:18 PM,41.3,0,2,2.48,4.58,50.36,-6.5,-1.84,0
O-569906976850612,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,5:39 PM,15,0,2,0.9,4.1,22,-2.55,-0.97,0
O-959407066385422,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/18/19,7:45 PM,45.65,0,2,2.74,5.04,55.43,-7.15,-1.99,0
O-706206970776247,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,2:46 PM,18.6,0,2,1.12,4.34,26.06,-3.09,-1.09,0
O-755707099875262,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/22/19,4:08 PM,24.75,0,2,1.49,5.65,33.89,-4.01,-1.33,0
O-548807146448195,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/27/19,5:50 PM,29.6,0,2,1.78,5.01,38.39,-4.74,-1.47,0
P-69580928,Oriental Express - Centreville Crest Ln,Phone Order,,2/20/19,6:00 PM,0,0,0,0,0,0,-3.89,0,0
O-569907036853789,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/16/19,5:58 PM,15,0,2,0.9,3.58,21.48,-2.55,-0.96,0
O-548807086443685,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/21/19,6:37 PM,30.7,0,2,1.84,2,36.54,-4.91,-1.41,0
O-763906970868778,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,3:36 PM,19.55,0,2,1.17,2.27,24.99,-3.23,-1.06,0
O-959406976346430,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,4:56 PM,15,0,2,0.9,1.79,19.69,-2.55,-0.9,0
O-875907113644497,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/23/19,8:31 PM,38.9,0,2,2.33,8.65,51.88,-6.14,-1.88,0
O-072106907614040,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/3/19,6:15 PM,21.3,0,2,1.28,3.68,28.26,-3.5,-1.16,0
O-959407156346418,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/28/19,6:13 PM,24.5,0,2,1.47,4.2,32.17,-3.98,-1.28,0
O-083406916219540,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/4/19,2:13 PM,18.6,0,2,1.12,0,21.72,-3.09,-0.96,0
P-68636262,Oriental Express - Centreville Crest Ln,Phone Order,,2/6/19,2:45 PM,0,0,0,0,0,0,-3.87,0,0
O-345506954840224,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/8/19,12:40 PM,17.6,0,2,1.06,3,23.66,-2.94,-1.02,0
O-563907022868479,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/14/19,7:06 PM,24.5,0,2,1.47,6.99,34.96,-3.98,-1.37,0
P-68331033,Oriental Express - Centreville Crest Ln,Phone Order,,2/1/19,8:25 PM,0,0,0,0,0,0,-3.87,0,0
O-969007047027828,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/17/19,6:30 PM,23.9,0,2,1.43,3,30.33,-3.89,-1.23,0
O-565906889701886,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/1/19,11:53 AM,35.8,0,2,2.15,3.99,43.94,-5.67,-1.64,0
O-563906962808325,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/9/19,4:30 PM,30.4,0,2,1.82,5.13,39.35,-4.86,-1.5,0
O-563906972825002,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/10/19,3:06 PM,16,0,2,0.96,3.79,22.75,-2.7,-0.99,0
O-883806948578928,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/6/19,7:42 PM,19.3,0,2,1.16,5.62,28.08,-3.2,-1.16,0
O-027207105404086,Oriental Express - Centreville Crest Ln,Prepaid Order,,2/23/19,4:37 PM,29.3,0,2,1.76,5,38.06,-4.7,-1.46,0
