"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-869308451929202","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/8/19","7:59 PM","28.55","0","2.00","1.71","4.84","37.10","-4.58","-1.43","0"
"P-CAac8a03a28ae717ae173e9c7de3119506","Oriental Express - Centreville Crest Ln","Phone Order",,"7/29/19","12:28 PM","0","0","0.00","0.00","0","0.00","-3.83","0","0"
"O-216708540073165","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/17/19","1:26 PM","15.25","0","2.00","0.92","1.81","19.98","-2.59","-0.91","0"
"O-988908401269843","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/2/19","9:31 PM","26.35","0","2.00","1.58","5.00","34.93","-4.25","-1.37","0"
"O-862408455948888","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/8/19","6:49 PM","31.35","0","2.00","1.88","3.00","38.23","-5.00","-1.47","0"
"O-988908411240696","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/4/19","8:20 PM","28.55","0","2.00","1.71","3.23","35.49","-4.58","-1.38","0"
"O-103708660631815","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/29/19","2:39 PM","15.70","0","2.00","0.94","3.73","22.37","-2.66","-0.98","0"
"O-640208656712783","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/27/19","8:46 PM","48.75","0","2.00","2.93","5.37","59.05","-7.61","-2.10","0"
"O-683408409200711","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/3/19","7:48 PM","34.40","0","2.00","2.06","3.85","42.31","-5.46","-1.59","0"
"O-525608613498565","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/24/19","6:41 PM","15.80","0","2.00","0.95","3.75","22.50","-2.67","-0.99","0"
"O-459208523840947","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/14/19","9:33 PM","19.15","0","2.00","1.15","2.00","24.30","-3.17","-1.04","0"
"O-076108631646800","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/26/19","1:48 PM","15.40","0","2.00","0.92","3.66","21.98","-2.61","-0.97","0"
"O-545008576257836","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/20/19","7:50 PM","36.95","0","2.00","2.22","6.18","47.35","-5.84","-1.74","0"
"O-545008556268608","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/18/19","6:16 PM","28.50","0","2.00","1.71","4.83","37.04","-4.58","-1.43","0"
"O-834208684279884","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/31/19","1:00 PM","15.60","0","2.00","0.94","0","18.54","-2.64","-0.87","0"
"O-599308482583211","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/11/19","6:27 PM","18.00","0","2.00","1.08","2.11","23.19","-3.00","-1.01","0"
"O-384908459602121","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/8/19","4:40 PM","17.80","0","2.00","1.07","3.13","24.00","-2.97","-1.03","0"
"O-761408666286919","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/29/19","7:47 PM","17.40","0","2.00","1.04","4.09","24.53","-2.91","-1.05","0"
"O-477408635867635","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/26/19","5:57 PM","20.60","0","2.00","1.24","4.77","28.61","-3.39","-1.17","0"
"O-986408490216142","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/12/19","12:54 PM","36.85","0","2.00","2.21","6.16","47.22","-5.83","-1.74","0"
"O-907208410579494","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/4/19","5:56 PM","53.90","0","2.00","3.23","11.83","70.96","-8.39","-2.46","0"
"O-000108570341436","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/19/19","9:28 PM","29.25","0","2.00","1.76","6.60","39.61","-4.69","-1.51","0"
"O-618108415128181","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/4/19","7:07 PM","23.75","0","2.00","1.43","3.00","30.18","-3.86","-1.22","0"
"O-477408585865483","Oriental Express - Centreville Crest Ln","Prepaid Order",,"7/21/19","5:36 PM","20.50","0","2.00","1.23","4.75","28.48","-3.38","-1.17","0"
