"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-205608239558519","Oriental Express - Centreville Crest Ln","Cash Order",,"6/16/19","3:50 PM","37.20","0","0.00","2.23","0","39.43","-5.58","0","0"
"O-174808157031624","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/7/19","9:41 PM","15.85","0","2.00","0.95","3.76","22.56","-2.68","-0.99","0"
"O-670208182802991","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/11/19","8:31 PM","20.95","0","2.00","1.26","3.63","27.84","-3.44","-1.15","0"
"O-347708215537392","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/13/19","9:22 PM","15.80","0","2.00","0.95","2.81","21.56","-2.67","-0.96","0"
"P-76985167","Oriental Express - Centreville Crest Ln","Phone Order",,"6/28/19","7:35 PM","0","0","0.00","0.00","0","0.00","-4.15","0","0"
"O-931108335576625","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/26/19","5:25 PM","33.55","0","2.00","2.01","5.63","43.19","-5.33","-1.62","0"
"O-314808221375372","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/15/19","8:28 PM","17.25","0","2.00","1.04","5.00","25.29","-2.89","-1.07","0"
"O-368708167529179","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/8/19","9:42 PM","16.90","0","2.00","1.01","3.98","23.89","-2.84","-1.03","0"
"O-359308199497139","Oriental Express - Centreville Crest Ln","Cash Order",,"6/11/19","9:11 PM","27.05","0","2.00","1.62","0","30.67","-4.36","0","0"
"O-533108227614257","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/15/19","7:16 PM","18.90","0","2.00","1.13","2.20","24.23","-3.14","-1.04","0"
"O-488908375015074","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/30/19","7:51 PM","16.25","0","2.00","0.98","3.85","23.08","-2.74","-1.00","0"
"O-109408319958796","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/23/19","9:34 PM","17.05","0","2.00","1.02","5.02","25.09","-2.86","-1.07","0"
"O-405608240390151","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/17/19","6:30 PM","24.85","0","2.00","1.49","2.83","31.17","-4.03","-1.25","0"
"O-820408195747751","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/12/19","1:55 PM","16.90","0","2.00","1.01","2.99","22.90","-2.84","-1.00","0"
"P-76145555","Oriental Express - Centreville Crest Ln","Phone Order",,"6/12/19","8:15 PM","0","0","0.00","0.00","0","0.00","-4.15","0","0"
"O-374308123365629","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/5/19","7:36 PM","20.10","0","2.00","1.21","3.50","26.81","-3.32","-1.12","0"
"P-76344558","Oriental Express - Centreville Crest Ln","Phone Order",,"6/16/19","3:40 PM","0","0","0.00","0.00","0","0.00","-4.15","0","0"
"O-207108376208895","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/29/19","9:18 PM","30.80","0","2.00","1.85","5.20","39.85","-4.92","-1.52","0"
"O-168708138530518","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/6/19","6:48 PM","43.00","0","2.00","2.58","7.14","54.72","-6.75","-1.97","0"
"O-011808133831600","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/6/19","5:44 PM","25.55","0","2.00","1.53","3.00","32.08","-4.13","-1.28","0"
"O-215308144680460","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/7/19","6:12 PM","31.15","0","2.00","1.87","5.00","40.02","-4.97","-1.52","0"
"O-347708225536400","Oriental Express - Centreville Crest Ln","Adjustment of O-347708225536400","The tip has been refunded from this order by the customer. 
Refund paid by Restaurant.","6/14/19","10:46 PM","0","0","0.00","0.00","0","-0.46","0","0","0"
"O-338408128152705","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/5/19","7:52 PM","21.10","0","2.00","1.27","3.65","28.02","-3.47","-1.15","0"
"O-109408299983695","Oriental Express - Centreville Crest Ln","Cash Order",,"6/22/19","5:20 PM","24.65","0","2.00","1.48","0","28.13","-4.00","0","0"
"O-636808177330266","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/10/19","7:05 PM","25.55","0","2.00","1.53","5.82","34.90","-4.13","-1.36","0"
"O-074508236797930","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/16/19","12:30 PM","26.50","0","2.00","1.59","4.51","34.60","-4.28","-1.36","0"
"P-76829417","Oriental Express - Centreville Crest Ln","Phone Order",,"6/25/19","6:05 PM","0","0","0.00","0.00","0","0.00","-4.15","0","0"
"O-940708150461897","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/8/19","6:16 PM","21.50","0","2.00","1.29","3.72","28.51","-3.53","-1.17","0"
"O-588308364914524","Oriental Express - Centreville Crest Ln","Cash Order",,"6/28/19","10:57 PM","16.55","0","2.00","0.99","0","19.54","-2.78","0","0"
"O-334508302709560","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/23/19","5:41 PM","20.10","0","2.00","1.21","3.50","26.81","-3.32","-1.12","0"
"O-011808153818277","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/8/19","7:11 PM","24.45","0","2.00","1.47","5.58","33.50","-3.97","-1.32","0"
"O-576808267518533","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/19/19","3:57 PM","15.85","0","2.00","0.95","2.82","21.62","-2.68","-0.96","0"
"O-512908238573644","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/16/19","6:10 PM","20.60","0","2.00","1.24","4.77","28.61","-3.39","-1.17","0"
"O-078008286204025","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/21/19","8:06 PM","21.00","0","2.00","1.26","3.64","27.90","-3.45","-1.15","0"
"O-229908361363481","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/29/19","5:46 PM","23.25","0","2.00","1.40","5.33","31.98","-3.79","-1.28","0"
"O-598408089105241","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/1/19","7:33 PM","39.85","0","2.00","2.39","4.42","48.66","-6.28","-1.78","0"
"O-940708140443678","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/6/19","9:39 PM","26.55","0","2.00","1.59","4.52","34.66","-4.28","-1.36","0"
"O-833808251538485","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/18/19","11:52 AM","47.40","0","2.00","2.84","7.83","60.07","-7.41","-2.13","0"
"O-898108238539592","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/16/19","5:45 PM","44.20","0","2.00","2.65","5.00","53.85","-6.93","-1.94","0"
"O-078008206241558","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/13/19","7:48 PM","56.35","0","2.00","3.38","9.26","70.99","-8.75","-2.47","0"
"O-943708338398543","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/26/19","3:30 PM","9.85","0","0.00","0.59","1.56","12.00","-1.48","-0.67","0"
"O-883808275260851","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/20/19","5:38 PM","27.65","0","2.00","1.66","4.69","36.00","-4.45","-1.40","0"
"O-560708186282572","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/11/19","7:16 PM","16.30","0","2.00","0.98","3.86","23.14","-2.75","-1.01","0"
"O-347708245592542","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/17/19","7:15 PM","21.05","0","2.00","1.26","2.43","26.74","-3.46","-1.12","0"
"O-128408196947285","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/12/19","7:59 PM","15.40","0","2.00","0.92","2.75","21.07","-2.61","-0.94","0"
"O-432008120197401","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/5/19","6:09 PM","20.60","0","2.00","1.24","3.57","27.41","-3.39","-1.14","0"
"O-128408206908863","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/12/19","9:35 PM","33.70","0","2.00","2.02","5.66","43.38","-5.36","-1.62","0"
"O-514908176135984","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/10/19","6:28 PM","16.50","0","2.00","0.99","2.92","22.41","-2.78","-0.98","0"
"O-293908281123978","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/20/19","8:56 PM","22.25","0","2.00","1.34","2.00","27.59","-3.64","-1.14","0"
"P-CA6175846bf580403edbf48623476fa58e","Oriental Express - Centreville Crest Ln","Phone Order",,"6/10/19","9:17 PM","0","0","0.00","0.00","0","0.00","-3.86","0","0"
"O-940708150416711","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/8/19","12:30 PM","22.25","0","2.00","1.34","5.12","30.71","-3.64","-1.24","0"
"O-078008286206009","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/21/19","7:25 PM","29.85","0","2.00","1.79","6.73","40.37","-4.78","-1.53","0"
"O-681508333658036","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/26/19","6:48 PM","15.80","0","2.00","0.95","1.50","20.25","-2.67","-0.92","0"
"O-892908092247125","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/2/19","7:27 PM","26.75","0","2.00","1.61","3.00","33.36","-4.31","-1.32","0"
"O-909508313943068","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/23/19","9:20 PM","51.60","0","2.00","3.10","3.00","59.70","-8.04","-2.12","0"
"O-405608260394522","Oriental Express - Centreville Crest Ln","Prepaid Order",,"6/19/19","6:59 PM","56.20","0","2.00","3.37","8.00","69.57","-8.73","-2.42","0"
"P-CA7a4b522480c5b1eaeaf16730c4f6ea2b","Oriental Express - Centreville Crest Ln","Phone Order",,"6/4/19","5:52 PM","0","0","0.00","0.00","0","0.00","-3.81","0","0"
